[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:58
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:24
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:32
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:1E
[arbitration_ID]:262,[coarse_time]:AF5,[fine_time]:9A
[packet_num]:1268,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:80,[fine_time]:1F
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:34
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:32
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:C0
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:AF5,[fine_time]:A8
[packet_num]:1305,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:26
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:32
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:A8
[arbitration_ID]:262,[coarse_time]:770,[fine_time]:86
[arbitration_ID]:262,[coarse_time]:89C,[fine_time]:8C
[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:70
[packet_num]:1450,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:58
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:54
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:38
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:22
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:12
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:AF4,[fine_time]:A8
[packet_num]:1493,[arbitration_ID]:262,[DLC]:5
[arbitration_ID]:0,[coarse_time]:CD,[fine_time]:44
[arbitration_ID]:0,[coarse_time]:1F9,[fine_time]:52
[arbitration_ID]:0,[coarse_time]:3ED,[fine_time]:28
[arbitration_ID]:262,[coarse_time]:645,[fine_time]:1A
[arbitration_ID]:262,[coarse_time]:771,[fine_time]:C8
[arbitration_ID]:262,[coarse_time]:89D,[fine_time]:C8
